message_id,group_id,session_id,student_id,timestamp,text
M00313,G12,studio_1,S084,2026-09-10T16:31:17,wait let's each take fifteen minutes to write first sorry if that is obvious
M00314,G06,studio_1,S011,2026-09-10T16:31:30,right my read is cues matter as much as effort when you are trying to bring something back or am i off
M00315,G16,studio_1,S070,2026-09-10T16:31:31,wait moving the rubric into the doc now right
M00316,G10,studio_1,S078,2026-09-10T16:31:31,cues matter as much as effort when you are trying to bring something back
M00317,G21,studio_1,S115,2026-09-10T16:31:32,wait our example should be the blank page recall one right
M00318,G10,studio_1,S078,2026-09-10T16:31:41,oh is that the same as what we said before what do you think
M00319,G12,studio_1,S057,2026-09-10T16:31:49,yeah where is that in the example right
M00320,G16,studio_1,S052,2026-09-10T16:31:51,so agreed
M00321,G04,studio_1,S002,2026-09-10T16:31:52,wait are we answering question two or the next one sorry if that is obvious
M00322,G10,studio_1,S015,2026-09-10T16:31:52,oh oh interesting if that works for everyone
M00323,G09,studio_1,S036,2026-09-10T16:31:53,"right counterpoint, recognizing it in the notes is not the same as producing it or am i off"
M00324,G15,studio_1,S006,2026-09-10T16:31:53,hey are we answering question three or the next one or am i off
M00325,G07,studio_1,S044,2026-09-10T16:32:04,alright let's timebox this to fifteen minutes sorry if that is obvious
M00326,G10,studio_1,S083,2026-09-10T16:32:09,yeah no worries
M00327,G11,studio_1,S081,2026-09-10T16:32:11,hey are we answering question ten or the next one
M00328,G23,studio_1,S106,2026-09-10T16:32:16,wait my wifi dropped sorry
M00329,G08,studio_1,S068,2026-09-10T16:32:39,honestly chunking is basically why the experts in the study looked faster?
M00330,G17,studio_1,S062,2026-09-10T16:32:41,"not sure, but recognizing it in the notes is not the same as producing it"
M00331,G10,studio_1,S009,2026-09-10T16:33:05,hey are we answering question four or the next one
M00332,G19,studio_1,S066,2026-09-10T16:33:15,"oh not sure, but maybe we say encoding decides which cues work later sorry if that is obvious"
M00333,G22,studio_1,S093,2026-09-10T16:33:19,alright i'll write up the intro
M00334,G13,studio_1,S061,2026-09-10T16:33:24,"right from the reading, the testing effect showed up even in the ungraded condition which is the interesting part sorry if that is obvious"
M00335,G17,studio_1,S062,2026-09-10T16:33:33,"hmm from the reading, i think recall beats rereading for us because the exam is all application"
M00336,G07,studio_1,S071,2026-09-10T16:33:35,hmm moving the transcript into the doc now sorry if that is obvious
M00337,G14,studio_1,S065,2026-09-10T16:33:37,wait honestly our example should be the blank page recall one?
M00338,G14,studio_1,S074,2026-09-10T16:33:40,so our example should be the blank page recall one
M00339,G17,studio_1,S086,2026-09-10T16:33:45,hey no worries
M00340,G11,studio_1,S046,2026-09-10T16:33:54,hey can you say more about that does that track
M00341,G03,studio_1,S037,2026-09-10T16:34:00,really if that works for everyone
M00342,G23,studio_1,S106,2026-09-10T16:34:31,yeah can you say more about that
M00343,G16,studio_1,S007,2026-09-10T16:34:33,ok hi all
M00344,G23,studio_1,S049,2026-09-10T16:34:34,so i missed that last bit right
M00345,G24,studio_1,S041,2026-09-10T16:34:45,hmm can you give an example
M00346,G08,studio_1,S047,2026-09-10T16:35:06,hmm i think maybe we say encoding decides which cues work later?
M00347,G01,studio_1,S038,2026-09-10T16:35:10,really?
M00348,G11,studio_1,S058,2026-09-10T16:35:13,alright i'll take the counterargument
M00349,G14,studio_1,S031,2026-09-10T16:35:15,yeah maybe cues matter as much as effort when you are trying to bring something back or am i off
M00350,G01,studio_1,S030,2026-09-10T16:35:25,alright hold on let me reread the handout
M00351,G05,studio_1,S107,2026-09-10T16:35:26,hey i can present if nobody else wants to right
M00352,G21,studio_1,S085,2026-09-10T16:35:42,nice
M00353,G21,studio_1,S094,2026-09-10T16:36:03,our example should be the blank page recall one?
M00354,G12,studio_1,S059,2026-09-10T16:36:11,ok recognizing it in the notes is not the same as producing it if that works for everyone
M00355,G01,studio_1,S076,2026-09-10T16:36:49,hmm that is a great way to put it
M00356,G04,studio_1,S102,2026-09-10T16:36:51,"ok for the doc, the testing effect showed up even in the ungraded condition which is the interesting part what do you think"
M00357,G16,studio_1,S070,2026-09-10T16:36:51,hmm brb one sec what do you think
M00358,G10,studio_1,S103,2026-09-10T16:36:52,hmm that made me laugh
M00359,G07,studio_1,S071,2026-09-10T16:36:56,alright i'll take the intro lol
M00360,G22,studio_1,S093,2026-09-10T16:36:57,so i'll write up the counterargument
M00361,G22,studio_1,S096,2026-09-10T16:36:59,can you say more about that does that track
M00362,G16,studio_1,S052,2026-09-10T16:37:05,agreed
M00363,G03,studio_1,S079,2026-09-10T16:37:06,wait honestly our example should be the blank page recall one?
M00364,G02,studio_1,S120,2026-09-10T16:37:12,yeah who wants to present back right
M00365,G17,studio_1,S062,2026-09-10T16:37:31,so where is that in the reading does that track
M00366,G16,studio_1,S109,2026-09-10T16:37:38,hey our example should be the blank page recall one what do you think
M00367,G13,studio_1,S091,2026-09-10T16:37:47,where is that in the doc link or am i off
M00368,G24,studio_1,S028,2026-09-10T16:37:48,"wait counterpoint, recognizing it in the notes is not the same as producing it right"
M00369,G14,studio_1,S065,2026-09-10T16:37:57,right do you mean the prompt or the other one?
M00370,G22,studio_1,S027,2026-09-10T16:38:01,"right from the reading, the testing effect showed up even in the ungraded condition which is the interesting part right"
M00371,G13,studio_1,S022,2026-09-10T16:38:04,"hey not sure, but the forgetting curve thing only worked for me when i spaced it out"
M00372,G24,studio_1,S005,2026-09-10T16:38:05,yeah maybe we say encoding decides which cues work later sorry if that is obvious
M00373,G23,studio_1,S024,2026-09-10T16:38:11,"hey for the doc, cues matter as much as effort when you are trying to bring something back if that works for everyone"
M00374,G05,studio_1,S107,2026-09-10T16:38:13,so what does that term mean again right
M00375,G16,studio_1,S052,2026-09-10T16:38:24,hmm who wants to present back
M00376,G21,studio_1,S098,2026-09-10T16:38:25,wait so recognizing it in the notes is not the same as producing it
M00377,G07,studio_1,S001,2026-09-10T16:38:36,hmm i missed that last bit lol
M00378,G13,studio_1,S022,2026-09-10T16:38:37,yeah is that the same as what we said before
M00379,G17,studio_1,S035,2026-09-10T16:38:42,ok good point
M00380,G12,studio_1,S057,2026-09-10T16:38:53,hey someone should own the intro
M00381,G16,studio_1,S007,2026-09-10T16:38:58,yeah can you say more about that right
M00382,G10,studio_1,S015,2026-09-10T16:39:12,wait chunking is basically why the experts in the study looked faster
M00383,G22,studio_1,S027,2026-09-10T16:39:19,ok i think recall beats rereading for us because the exam is all application does that track
M00384,G03,studio_1,S100,2026-09-10T16:39:19,hmm maybe the testing effect showed up even in the ungraded condition which is the interesting part?
M00385,G21,studio_1,S115,2026-09-10T16:39:21,i think cues matter as much as effort when you are trying to bring something back if that works for everyone
M00386,G15,studio_1,S034,2026-09-10T16:39:25,hey brb one sec what do you think
M00387,G03,studio_1,S023,2026-09-10T16:39:28,alright i'm not sure i follow if that works for everyone
M00388,G20,studio_1,S113,2026-09-10T16:39:30,hey moving the transcript into the doc now right
M00389,G01,studio_1,S033,2026-09-10T16:39:32,i'll write up the counterargument right
M00390,G03,studio_1,S023,2026-09-10T16:39:40,hey should we outline first
M00391,G14,studio_1,S039,2026-09-10T16:39:48,hey i lost the transcript again sorry sorry if that is obvious
M00392,G21,studio_1,S098,2026-09-10T16:39:51,i'll take the definitions lol
M00393,G04,studio_1,S102,2026-09-10T16:40:01,wait fair enough
M00394,G21,studio_1,S085,2026-09-10T16:40:06,hey moving the transcript into the doc now lol
M00395,G13,studio_1,S061,2026-09-10T16:40:18,ok maybe recognizing it in the notes is not the same as producing it what do you think
M00396,G23,studio_1,S049,2026-09-10T16:40:20,yes exactly
M00397,G15,studio_1,S006,2026-09-10T16:40:35,hmm my read is our example should be the blank page recall one or am i off
M00398,G19,studio_1,S066,2026-09-10T16:40:45,oh can you say more about that sorry if that is obvious
M00399,G22,studio_1,S097,2026-09-10T16:40:49,hey who wants to present back lol
M00400,G08,studio_1,S088,2026-09-10T16:40:57,is that the same as what we said before what do you think
M00401,G18,studio_1,S075,2026-09-10T16:41:02,let's each take five minutes to write first
M00402,G23,studio_1,S040,2026-09-10T16:41:12,alright agreed
M00403,G23,studio_1,S106,2026-09-10T16:41:17,who is taking notes today
M00404,G06,studio_1,S045,2026-09-10T16:41:25,i'm adding the slide to the doc
M00405,G24,studio_1,S005,2026-09-10T16:41:44,"for the doc, i think recall beats rereading for us because the exam is all application does that track"
M00406,G21,studio_1,S085,2026-09-10T16:41:46,hey what does that term mean again?
M00407,G11,studio_1,S058,2026-09-10T16:41:52,alright does everyone have the transcript open
M00408,G23,studio_1,S106,2026-09-10T16:42:05,hey so our example should be the blank page recall one does that track
M00409,G10,studio_1,S015,2026-09-10T16:42:07,ok maybe maybe we say encoding decides which cues work later right
M00410,G21,studio_1,S111,2026-09-10T16:42:18,so moving the table into the doc now sorry if that is obvious
M00411,G12,studio_1,S013,2026-09-10T16:42:24,i can reorganize the doc if that works for everyone
M00412,G13,studio_1,S072,2026-09-10T16:42:25,oh the testing effect showed up even in the ungraded condition which is the interesting part or am i off
M00413,G01,studio_1,S030,2026-09-10T16:42:26,yeah can someone paste the doc link sorry if that is obvious
M00414,G03,studio_1,S100,2026-09-10T16:42:42,yeah who is taking notes today sorry if that is obvious
M00415,G03,studio_1,S079,2026-09-10T16:42:43,that makes sense
M00416,G19,studio_1,S066,2026-09-10T16:42:44,"ok not sure, but our example should be the blank page recall one lol"
M00417,G04,studio_1,S087,2026-09-10T16:42:44,someone should own the counterargument lol
M00418,G16,studio_1,S052,2026-09-10T16:42:54,i'm adding the slide to the doc
M00419,G23,studio_1,S114,2026-09-10T16:43:00,"alright for the doc, the forgetting curve thing only worked for me when i spaced it out lol"
M00420,G13,studio_1,S012,2026-09-10T16:43:01,right where is that in the example sorry if that is obvious
M00421,G02,studio_1,S017,2026-09-10T16:43:10,oh i think recall beats rereading for us because the exam is all application?
M00422,G20,studio_1,S119,2026-09-10T16:43:12,is that the same as what we said before
M00423,G06,studio_1,S053,2026-09-10T16:43:14,"for the doc, cues matter as much as effort when you are trying to bring something back"
M00424,G04,studio_1,S087,2026-09-10T16:43:25,my read is we could open with the difference between recognizing and producing lol
M00425,G24,studio_1,S028,2026-09-10T16:43:38,so no worries if that works for everyone
M00426,G21,studio_1,S111,2026-09-10T16:43:39,ok i'm following now
M00427,G05,studio_1,S051,2026-09-10T16:43:39,wait recognizing it in the notes is not the same as producing it or am i off
M00428,G16,studio_1,S109,2026-09-10T16:43:42,"for the doc, we could open with the difference between recognizing and producing lol"
M00429,G16,studio_1,S080,2026-09-10T16:43:44,yeah no worries
M00430,G13,studio_1,S061,2026-09-10T16:43:45,alright i think the testing effect showed up even in the ungraded condition which is the interesting part or am i off
M00431,G18,studio_1,S004,2026-09-10T16:43:50,wait let's timebox this to four minutes lol
M00432,G16,studio_1,S109,2026-09-10T16:44:04,alright does everyone have the handout open
M00433,G22,studio_1,S096,2026-09-10T16:44:09,oh honestly the forgetting curve thing only worked for me when i spaced it out does that track
M00434,G23,studio_1,S024,2026-09-10T16:44:12,"hmm counterpoint, chunking is basically why the experts in the study looked faster what do you think"
M00435,G06,studio_1,S053,2026-09-10T16:44:15,wait that is a great way to put it
M00436,G05,studio_1,S025,2026-09-10T16:44:18,right someone should own the summary
M00437,G19,studio_1,S042,2026-09-10T16:44:30,alright so maybe we say encoding decides which cues work later
M00438,G09,studio_1,S082,2026-09-10T16:44:36,sorry can you repeat that or am i off
M00439,G20,studio_1,S112,2026-09-10T16:44:51,hmm does everyone have the handout open if that works for everyone
M00440,G16,studio_1,S052,2026-09-10T16:44:59,"oh not sure, but cues matter as much as effort when you are trying to bring something back what do you think"
M00441,G20,studio_1,S119,2026-09-10T16:45:02,alright should we outline first right
M00442,G10,studio_1,S015,2026-09-10T16:45:08,so i think recall beats rereading for us because the exam is all application
M00443,G17,studio_1,S086,2026-09-10T16:45:18,right that makes sense
M00444,G08,studio_1,S068,2026-09-10T16:45:44,what does that term mean again right
M00445,G16,studio_1,S070,2026-09-10T16:46:00,ok i'll take the counterargument
M00446,G17,studio_1,S062,2026-09-10T16:46:04,"alright from the reading, we could open with the difference between recognizing and producing does that track"
M00447,G03,studio_1,S023,2026-09-10T16:46:07,hmm are we answering question ten or the next one
M00448,G13,studio_1,S091,2026-09-10T16:46:14,hey good point?
M00449,G20,studio_1,S117,2026-09-10T16:46:34,"counterpoint, the testing effect showed up even in the ungraded condition which is the interesting part does that track"
M00450,G10,studio_1,S078,2026-09-10T16:46:38,"ok counterpoint, chunking is basically why the experts in the study looked faster right"
M00451,G21,studio_1,S098,2026-09-10T16:46:38,so maybe we could open with the difference between recognizing and producing or am i off
M00452,G05,studio_1,S107,2026-09-10T16:46:38,so maybe we say encoding decides which cues work later
